sentiment	productId	userId	summary	text	helpfulY	helpfulN
1	B00382UXU4	AQRRH3N8RE6JK	You must try this popcorn	I purchased a hot air popcorn popper because my kids love popcorn, and it's a healthy snack.<br /><br />I 'accidentally' ordered the white popcorn, having no idea what I was doing, and I have to say that no other popcorn compares. We went through the entire container. When I re-ordered, I decided to try the regular yellow popcorn, and it just wasn't the same. If I could describe the difference, I would say that yellow popcorn tastes 'stale' in comparison. The white popcorn tastes crisper and more fresh.<br /><br />As for the flavor, well, we use Kernel Seasons seasoning generously, so we don't taste much more than the cheddar cheese :)<br /><br />I'm considering giving the rest of this yellow popcorn tub away so I have an excuse to buy another tub of the white popcorn.<br /><br />For how we eat it, this popcorn is absolutely the best!<br /><br />NOTE: I also recommend the Misto oil spray. We use this and Kernel seasons as a healthy alternative to butter.	3	0
1	B000KOSDY6	A3FHO52W8V6T7X	Love this stuff...	Chi-Chi's sweet corn cake is awesome.  The stores in our area stopped stocking this item.  SO HAPPY to have found it on Amazon.com.  No other corn bread/cake mix comes close to being as good as this.  It goes great with taco's, nacho's and chili.  We also like to add in some frozen corn before we bake it.  YUM!!!!	0	0
1	B000JIJFOU	A1OCQKB8VXYNRG	wrapped securely and fresh!	Very good WHITE CHOCOLATE and Very Fresh too! Ty! Thank you for wrapping securely. Quick shipment was appreciated very much!	1	0
1	B001EO5ZFQ	A2ATDSP7UQJO9X	Maybe not authentic, but it's yummy!	I LOVE this sauce! It is sweet and molasses-y, with a tiny kick of heat.  I use it to make Hawaiian chicken or pork all the time.  I've never had authentic Jamaican jerk, so I can't vouch for accuracy there, but my whole family loves this one :D	0	1
-1	B006N3IG4K	AJZ41FI5FK2CH	What a waste of money!	Unfortunately, I'm much too frugal to throw away something I've spent perfectly good money on, so I'm continuing to use these suckers until they're gone (hopefully in a few weeks). I thought I was buying a decent brand of coffee, given the Wolfgang Puck name, but alas, I was wrong. Using the middle cup size on my Keurig coffeemaker, these k-cups make a weak cup of coffee... more like brown water. No taste, no nothing. I switched to the smallest size cup and it's marginally better, but still barely drinkable. I wouldn't serve these to guests EVER. I can't wait to be done with these boxes of junk so I can order something with some taste. Please don't waste your money.	1	1
-1	B000KV61FC	AFN2DFCI8ZTHZ	Great concept, but my dogs find little interest in it	It's a sturdy jug and easy to fill with treats.  My dogs, however, do not find it interesting and have spent little to no time playing with it.	0	0
-1	B001E96JY2	A25A2VRTA7HOCR	What little flavor is in this dish is not great	I'm not sure what the flavor people over at Healthy Choice are up to, but this one sure doesn't taste like teriyaki.  Really, it doesn't taste like anything at all.  Bland, bland, bland.  When you're dealing with rice as the main base of the dish, it helps to have some bold flavor to add some zing--not happening here.  The water chestnuts seem out of place and even though they provide some crunch (which I wasn't expecting, and isn't listed on the package), they add no flavor--actually it seems as though they're just bitter.<br /><br />I couldn't recommend this dish any less.  I will not be buying this one again!	0	1
1	B005K4Q1VI	A1YDGQVKRRM1E4	Great hot chocolate and reasonable price	My kids have been begging for hot cocoa k-cups and when I found these so reasonably priced I decided to give them a try.  We all loved them.	0	0
1	B00355HJ0Q	ASNNPBGQ7O7AJ	Love it!	My son is 7 months old and this has always been his favorite baby food - it is nice a thick, which he loves!	0	0
1	B001AW9PTO	A17KWWV118QF6H	much yum	"A coworker brought this yummyness into the office and I am so greatful.  I am not big beef jerky fan but this stuff totally falls under my ""much yum"" category."	0	0
1	B0092X7B5S	A3IE8OGKQ0OCTE	A Surprising Blend of Bean and Apple	"I wasn't sure what to expect from this Jelly Belly flavor. I have eaten ""red apples"" before but they were usually in a fruit. This was a candied bean with ""red apple"" flavors put inside. Despite the obvious witchcrafts, I tried this confection because I am not afraid of the unknown like so many people in the RELIGIOUS RIGHT (WRONG). I was surprised to find that this ""red apple"" had a delicious apple-like flavor and a chew not unlike a finely prepared hamsteak. Would I eat more of these? Yes, I would. I would also recommend this ""red apple"" to anybody who is adventurous and wants to experience a new and exciting way to feel the best parts of the fruit eating process. RED APPLE JELLY BEANS, THEY DO TASTE LIKE APPLES KIND OF BUT NOT COMPLETELY. STILL PRETTY GOOD."	3	7
-1	B005K4Q1VI	APTGM66PJRNGC	so so	very easy to use not the best flavor It has too much sugar and is not a quality I thought I was getting	0	0
-1	B000PDY3P0	A2E2IEYWWNU4T5	Terrible	I don't know why they're so many good reviews, but this popcorn is terrible!! Nothing like the movie theatres popcorn...save your money and stick with microwable bags!!	0	4
1	B001LG945O	A1ZCYC0RHTRMZF	Light and refreshing	I repeat, carbonated fruit drinks can be too sugary. This drink reminds me of other orange soda brands without the extra sugar that combined with the metallic can always leaves an odd taste in my mouth. Orangina has a bit more flavor, but Switch Tangerine Orange is light and refreshing,.	0	0
-1	B0058AMY74	A35KU4XNOVV194	Chips	These chips are greasy and taste burnt-there is grease in the bottom of the bag and the chips are saturated with it (especially at the bottom of the bag. Even if they are trans fat free, they need to be a lot less greasy.	2	5
-1	B000YSS7EO	A2LPN4H8OPR0O4	probably good, just not for my baby	My baby has the milk protein allergy and also seems allergic to soy. I am exclusivley breastfeding, so once I cut dairy and soy out, he was a very happy non-gassy baby who slept better at night. It was time to start rice cereal...I started a little before his 6 month birthday and I found this brand because of all the reviews. I neededsomething that would not upset his tummy. We tried it for a few nights. My baby loved it...he took down every bite with a spoon. Unfortunately, though,he was up all night every night with gas. He also stopped having bowel movements for several days...before we started the cereal it was every day. I went online to ask if rice cereal could cause constipation/gas and I was alarmed by all the moms who had the same experience. I was hoping the happybellies cereal would prevent this, but it didn't. I have 6 cans of it since I couldn't buy one alone, so I'm not sure what to do with them. I went straight into giving him homemade baby food and both baby and his tummy love it...we started with avocado, then banana, squash, and now sweet potatoes. I know he still needs cereal, so I'm thinking about trying the oatmeal. I was so disappointed this cereal didn't work for him.	0	0
-1	B007JFMH96	A2HIL1IWWD2WEA	Dissapointed	I thought this cookie was extremely dry. It needed two gulps of milk for every bite. And the flavors were too spread out. Even though I appreciate the extra fiber and I don't like my cookies too sweet, this needed to be sweeter.	0	0
-1	B007POT6RM	A37WMVOF3RVET	I would rather eat dog food than this new recipe..	"Can I give 0 stars?  This new recipe is so bad that I thought the package expired.  It was  not until I see it says ""New Recipe"" Who approves this crap?  It is terrible.. I had been eating this since I was a kid  (in my 30s now) and no way will I ever eat it again."	6	1
1	B003VXFK44	A1FTO7E15UF6CS	Love it!	Jamican Me Crazy is the best coffee.  It is not too strong and has a unique taste.  No complaints here.  Highly recommend it.	0	0
-1	B004391DK0	A3O28W281QXPNE	Wallpaper Paste	I read lots of good reviews and loved the idea of the convenience of this mix for pancakes and waffles.  So I whipped up some pancakes, breakfast-for-dinner style.  I'm newly diagnosed celiac and thus new to GF, so perhaps I should let a little more time go by on just a diet of naturally gluten free foods before I start trying substitute foods for the wheat foods I used to love, but I swear I cried a little bit when I ate these pancakes.  Because I thought they sucked, frankly.  They are completely bland and have no flavor at ALL, and the texture was reminiscent of wallpaper paste. (I don't know if that's gluten free but if so it's probably cheaper to just put some syrup on that and eat it!) After letting the batter stand 10 minutes to thicken up a bit, it was more like kindergarten paste, but still totally flavorless.  My 2 year old daughter gobbled them up, so that's something.  Then I cried a litle bit more thinking about the fact that I guess I'll never get to teach her how to make a real, delicious fluffy wheat pancake, but that's a whole other thing.<br /><br />I'm giving it 2 stars just because it is useful for breading oven baked chicken, but you could do that more economically with another GF flour.	1	0
